TRIGGER,BLOCK,T_START,T_STOP,N_DETS,BAND_VALID,BAND_ALPHA,BAND_ALPHA_ERR,BAND_EP,BAND_EP_ERR,BAND_BETA,BAND_BETA_ERR,BAND_AIC,CPL_VALID,CPL_AIC,SBPL_VALID,SBPL_AIC,DSBPL_VALID,DSBPL_XB,DSBPL_XB_ERR,DSBPL_XP,DSBPL_XP_ERR,DSBPL_AIC,BANDBB_VALID,BANDBB_KT,BANDBB_KT_ERR,BANDBB_AIC,CPLBB_VALID,CPLBB_KT,CPLBB_KT_ERR,CPLBB_AIC,BEST_AIC_MODEL,LRT_BANDBB_BAND,LRT_CPLBB_CPL,LRT_DSBPL_SBPL
bn130427324,30,11.252000000000017,11.380000000000017,5,True,-0.7031694832105267,0.019007107304446103,751.6517369637539,34.83044186578729,-2.5507437569913423,0.06929452934789704,988.6232889494827,True,1092.3355974919127,True,963.760690845983,False,267.78784989249243,12.247394456146282,213.63514984442418,180.28036157184576,925.170030972152,True,50.5527844006367,3.333469092925064,906.5655410850943,True,53.30979181871372,3.0293588388501043,922.5090692426447,Band+BB,86.05774786438838,173.826528249268,42.5906598738311
bn130427324,31,11.380000000000017,11.508000000000017,5,True,-0.5998129401355389,0.03800432160414369,254.91218013743222,12.349183805899543,-2.541741557622102,0.07023310418422257,467.45162574730386,True,531.1825907159579,True,451.5132806649699,False,108.80973939030443,2.456032672107135,30.000406481596173,2.0016099778987435,443.6591696023262,True,29.310303940657896,2.4027336056843094,450.30130171099063,True,30.118312960901356,2.0471193093820386,452.2139790422427,Band+BB,21.150324036313236,82.96861167371515,11.85411106264371
bn130427324,32,11.508000000000017,11.636000000000017,5,True,-0.6123995755542496,0.04541837479906824,179.50731169088854,8.484296181344376,-2.6134694403772287,0.08937638825122662,242.79539091035474,True,298.95321713448857,True,241.8401410629051,False,120.84408137437927,35.51537044244551,30.000467235480052,0.250500072294237,245.04954845289257,True,6.126356415662261,0.913414057992457,244.3768737224407,True,29.388689614133245,1.8107323000122708,249.74514734181417,SBPL,2.418517187914034,53.208069792674394,0.7905926100125384
bn130427324,33,11.636000000000017,11.892000000000017,5,True,-0.7224745929971668,0.04599854044336055,150.94820142932303,7.450271693557966,-2.707654096255379,0.12365584056546375,1418.294884108814,True,1453.0904277528812,True,1413.5732297736165,False,72.38791268012059,2.517020162497751,30.00046893177775,3.4221822407143137,1417.3134043870855,True,7.4536732143121105,1.0386775894607316,1415.3474615998089,True,21.533863838129925,2.164120687452481,1426.6794923651603,SBPL,6.947422509005037,30.410935387720883,0.25982538653101983
bn130427324,34,11.892000000000017,12.020000000000017,5,True,-0.7314592411794251,0.04805685798614889,190.14612383633641,10.51131768996295,-2.919484280670712,0.2081983355060777,186.73853664198023,True,196.20009382468092,True,188.4991271487758,False,88.80184726432043,10.269255792622673,31.69283847793971,33.456853222081136,191.4311534968122,True,21.347210926304566,8.558221201540253,190.66811858272325,True,12.843070097708175,2.3685013091919265,190.89578869049478,Band,0.07041805925697986,9.304305134186137,1.0679736519636265
bn130427324,35,12.020000000000017,12.148000000000017,5,True,-0.8715765178340132,0.05452778356284532,156.115445771693,10.351380537079734,-2.9191777666290064,0.2335865380163833,1.4283207271443388,True,8.124049681395675,True,1.0005212936999897,False,69.90285111049512,11.07978148018628,30.011005402507703,2.038209424133793,3.746147980581725,True,15.925940386940997,4.051189562320989,3.278243867910561,True,18.128302202828557,3.0156497972374634,3.6887698099598367,SBPL,2.150076859233778,8.435279871435839,1.2543733131182648
bn130427324,36,12.148000000000017,12.532000000000018,5,True,-0.9229113251475043,0.04305401569662537,121.93678350683508,5.579350609924106,-2.868279957565905,0.14068239623861079,2023.918034485228,True,2038.5494694729325,True,2025.8373716021229,True,12.69933386426174,0.8321210683668658,123.47739738500016,6.0317594902690885,2020.0631291164982,True,6.359748196344134,0.7734613820034189,2020.5880898724404,True,101.08232568150277,18.24595657787171,2029.9965759309105,DSBPL,7.329944612787585,12.552893542022048,9.774242485624654
bn130427324,37,12.532000000000018,12.788000000000018,5,True,-0.7702695403349568,0.038141896891323024,241.2404835071251,14.811012119989556,-2.4172149221300088,0.07640075253471013,1527.2730459599823,True,1576.0610718223895,True,1520.643685017337,False,109.33376588247792,9.057986851021305,30.136345795471556,8.97123152692464,1521.8034074544978,True,27.103734478887795,3.4753824161085003,1527.8366062159478,True,29.337461722235968,2.4441608469626814,1534.4755530984662,SBPL,3.4364397440344874,45.585518723923315,2.840277562839219
bn130427324,38,12.788000000000018,12.916000000000018,5,True,-0.8479678874585781,0.021288207911660584,674.2030356179658,35.2097375708546,-2.847873597771991,0.1511833068106656,589.502240543325,True,610.3469146875992,True,593.1818496365122,False,271.0107360845211,22.429858955964733,31.219984528756395,56.79910169931604,592.1125683531504,True,33.04910547890406,6.688312839127688,581.3326662425045,True,35.860714272398795,6.953807436055712,595.3747788529865,Band+BB,12.1695743008205,18.972135834612686,5.069281283361761
bn130427324,39,12.916000000000018,13.044000000000016,5,True,-0.731825687129696,0.03221768994107138,393.69762510523486,21.73317893031455,-2.879084748147465,0.17850254658493991,328.6052232783114,True,338.9297209012135,True,323.96903301639145,False,167.7820016822993,13.863566126808507,86.22114033288327,246.4244040908643,323.49824069260933,True,38.25421232001348,5.246947365176371,320.49546724311756,True,39.204378368452495,4.881483140183963,321.2048253823974,Band+BB,12.109756035193868,21.724895518816083,4.4707923237821205
bn130427324,40,13.044000000000016,13.172000000000017,5,True,-0.6916433336445595,0.05531558522296898,190.93535165691097,12.378025244978858,-2.56811438032963,0.1116091948441762,156.3030011221476,True,185.6807052263566,True,152.36966687938644,False,83.85140318477093,7.207243748129329,30.00471034439163,0.5029613513440196,155.94252724617672,True,23.306664613149234,3.7515421304468966,155.507359346838,True,24.688613155261525,2.411477682888764,157.3550308977241,SBPL,4.795641775309605,32.32567432863249,0.4271396332097197
bn130427324,41,13.172000000000017,13.300000000000017,5,True,-0.7840528064127159,0.04826854290600002,163.9104679960753,8.45844305532573,-2.88892372676818,0.17715032747295845,41.177915697660325,True,54.206659028589996,True,42.96944255123947,False,898.0238856078034,138.6500507250173,30.994096806105887,7.465431956707349,41.90540098284137,True,5.477372220650889,0.5751174668432184,39.031117489529606,True,31.100926958290238,2.6890100288810164,47.34507071524956,Band+BB,6.146798208130718,10.861588313340434,5.064041568398096
bn130427324,42,13.300000000000017,13.556000000000017,5,True,-0.8221197539278852,0.06145595641603868,121.29987284814044,7.368850696906151,-2.638047858748072,0.13547010209318944,1173.3266262163343,True,1194.0841637758367,True,1169.3316114062677,False,52.160356306225836,7.144909290087078,30.05936376210129,31.56828105605541,1171.7089133107386,True,5.918421160004474,0.5858222599229213,1170.3672298658048,True,16.149293337850782,2.314933784599911,1177.748619114517,SBPL,6.95939635052946,20.335544661319773,1.622698095529131
bn130427324,43,13.556000000000017,13.812000000000017,5,True,-0.9964668039497679,0.0704930321733741,115.95631450612163,8.815013213868852,-3.0408401553032345,0.32862686591127566,1075.8712892770266,True,1074.7898059202078,True,1073.6275147645895,True,38.90505325165262,4.344714245844845,39.1191552854784,65.03929737806935,1069.3053503447863,True,69.59405257454807,5.837235087322824,1068.6003560635281,True,10.680315495922423,1.712100960744901,1067.4519854279984,CPL+BB,11.270933213498438,11.337820492209403,8.32216441980313
bn130427324,44,13.812000000000017,14.196000000000017,5,True,-1.042169623180353,0.07361057700163798,83.56286663666575,5.426801478508487,-2.6773414093962167,0.14571367971848392,1721.5168147523877,True,1739.665695927399,True,1722.5380259545307,True,12.549999577658577,0.712181201710302,90.3247556549043,6.857738056511195,1714.4433196264904,True,5.577990773634004,0.3969048897915268,1709.7271190742626,True,6.685567952929919,0.7207494018967475,1729.78205273015,Band+BB,15.7896956781251,13.88364319724883,12.094706328040274
bn130427324,45,14.196000000000017,14.580000000000018,5,True,-1.3682696157829237,0.08676803748259798,74.8084317306848,8.336036798330333,-2.5387459209614334,0.18361227872744257,1644.9026333592028,True,1644.5989903735504,True,1643.4808667394518,False,18.05667444336816,2.3878292855302847,30.137389637710704,27.49623528449591,1643.01415346844,True,5.323551529055796,1.8641323391966085,1643.9179609397056,True,6.549783219632621,1.263174824351998,1642.1208794200797,CPL+BB,4.984672419497201,6.478110953470605,4.466713271011713
bn130427324,46,14.580000000000018,15.348000000000017,5,True,-1.3706241229588714,0.07011667118668041,60.37760513515033,3.915146784483884,-2.565972373643875,0.11197576093365624,2897.728905032078,True,2909.3371519576795,True,2895.7376511869506,True,11.571904674985255,0.7595492608476491,60.89442998299519,7.963492859581201,2891.3434189259106,True,4.632933800593467,0.28629197536613393,2885.1572307622837,True,5.444154819956088,0.5470205416115035,2898.0230147548737,Band+BB,16.57167426979413,15.314137202805796,8.394232261040088
bn130427324,47,15.348000000000017,15.476000000000017,5,True,-1.3532963292575744,0.09312455920344953,171.52810289531854,46.3176280875588,-2.1941371190115144,0.18560967940007733,-235.24510110737128,True,-236.9682479633472,True,-235.60197545919576,False,49.60770772414009,16.015349119451916,251.76590962936632,730.2430937562448,-235.47145252773322,True,5.590911500150226,0.9042406911346976,-236.0054418154355,True,7.936767394181775,1.8148330258414886,-236.78509750771886,CPL,4.760340708064206,3.8168495443716495,3.8694770685374635
